train_hd_metric_dice,valid_hd_metric_dice,all_hd_metric_dice,train_hd_metric_dice_hd,valid_hd_metric_dice_hd,all_hd_metric_dice_hd
2.6157101849785374,9.9498743710662,6.282792278022368,5.993720135092276,13.152946437965905,9.57333328652909
2.319479216882342,8.774964387392123,5.547221802137233,3.7239294796534734,12.727922061357855,8.225925770505665
3.266844383904205,9.9498743710662,6.608359377485202,6.576655965729518,14.866068747318506,10.721362356524011
2.65860340379199,8.774964387392123,5.716783895592056,4.397729542831507,13.152946437965905,8.775337990398706
2.817170466203609,8.774964387392123,5.796067426797865,3.9551521769868083,14.866068747318506,9.410610462152658
2.6431488421002096,9.9498743710662,6.296511606583205,4.307054465111412,12.727922061357855,8.517488263234634
2.256495241331163,9.9498743710662,6.103184806198682,4.569322552352577,14.594519519326424,9.5819210358395
2.489705892495809,8.774964387392123,5.632335139943966,3.7026427992405546,13.152946437965905,8.42779461860323
2.1123724356957947,9.695359714832659,5.903866075264227,3.989876200946693,8.831760866327848,6.41081853363727
2.7304064244456896,8.774964387392123,5.752685405918906,5.825436074381468,14.594519519326424,10.209977796853945
2.40860340379199,8.774964387392123,5.591783895592056,4.422265659997131,8.831760866327848,6.627013263162489
1.8455830868604406,8.774964387392123,5.310273737126281,10.451832326755996,8.366600265340756,9.409216296048376
2.9637891082966346,8.774964387392123,5.869376747844378,5.698857270711528,14.594519519326424,10.146688395018977
2.2304064244456896,8.774964387392123,5.502685405918906,2.9707846936754025,12.727922061357855,7.849353377516628
1.8455830868604406,9.9498743710662,5.89772872896332,3.0241401349962493,12.727922061357855,7.8760310981770525
2.103553390593274,9.9498743710662,6.026713880829737,5.524754878398197,14.866068747318506,10.195411812858351
2.4433467913726363,9.848857801796104,6.14610229658437,2.9707846936754025,13.152946437965905,8.061865565820654
2.1123724356957947,8.660254037844387,5.386313236770091,3.7432693372174013,14.866068747318506,9.304669042267953
1.7524919187745613,9.848857801796104,5.800674860285333,3.4534490389279124,12.727922061357855,8.090685550142883
1.8251407699364424,8.774964387392123,5.300052578664283,3.0040069631524577,14.866068747318506,8.935037855235482
2.3623724356957947,8.774964387392123,5.568668411543959,2.7605551166299276,12.328828005937952,7.54469156128394
2.496702232693483,8.774964387392123,5.635833310042803,3.753706948854361,14.866068747318506,9.309887848086433
2.171389430070742,8.660254037844387,5.415821733957564,3.2393543323095373,9.486832980505138,6.3630936564073375
2.0249428206640157,8.660254037844387,5.342598429254202,2.9760890888015004,13.152946437965905,8.064517763383703
2.7406807046872643,5.477225575051661,4.108953139869463,2.589793400779363,12.727922061357855,7.6588577310686095
2.2304064244456896,8.774964387392123,5.502685405918906,2.948833363743619,14.866068747318506,8.907451055531062
1.7071067811865475,8.774964387392123,5.241035584289335,2.697190186338745,12.727922061357855,7.7125561238483
2.1441228056353685,9.486832980505138,5.815477893070254,3.571472230238072,14.866068747318506,9.21877048877829
