Training Loss,Validation Dice Score
2.7592813596129417,0.2892998158931732
1.290487326681614,0.2892998158931732
2.173896551132202,0.2861939072608948
1.3364537358283997,0.2861939072608948
2.1225471161305904,0.48499611020088196
1.246534325182438,0.48499611020088196
1.4172122552990913,0.5500597357749939
1.0877374894917011,0.5500597357749939
1.0335083659738302,0.7244848012924194
2.7428030502051115,0.7244848012924194
1.1497158464044333,0.5223475694656372
1.6384067758917809,0.5223475694656372
1.4720575883984566,0.6827520728111267
1.5176999662071466,0.6827520728111267
0.873549098148942,0.6939283013343811
1.8101078812032938,0.6939283013343811
1.0712362863123417,0.5430440902709961
1.1144819874316454,0.5430440902709961
0.7732889410108328,0.6984703540802002
0.5922205299139023,0.6984703540802002
1.0313713317736983,0.5229132771492004
0.7144052386283875,0.5229132771492004
0.623782204464078,0.6980747580528259
0.7195380963385105,0.6980747580528259
4.171854687854648,0.044394392520189285
12.886244613677263,0.044394392520189285
4.169981952756643,0.3399781882762909
4.380069971084595,0.3399781882762909
3.2549091689288616,0.6009896397590637
3.2868339642882347,0.6009896397590637
2.4999412111938,0.3640870749950409
2.4466100838035345,0.3640870749950409
2.409546483308077,0.607513964176178
1.7094753663986921,0.607513964176178
1.9438884742558002,0.3155384659767151
1.7164612896740437,0.3155384659767151
2.3560491017997265,0.5361708402633667
1.1138799525797367,0.5361708402633667
1.322024405002594,0.5980627536773682
1.2868445664644241,0.5980627536773682
1.4046234171837568,0.6353035569190979
2.0796457193791866,0.6353035569190979
0.8493922650814056,0.7245560884475708
1.851389205083251,0.7245560884475708
1.1991019900888205,0.6903073191642761
2.073555426672101,0.6903073191642761
0.7640526685863733,0.665718674659729
0.8437133114784956,0.665718674659729
1.0584283135831356,0.6337875723838806
0.859642731025815,0.6337875723838806
0.8825792130082846,0.6642457246780396
0.5372024038806558,0.6642457246780396
0.7603410594165325,0.6935291290283203
0.6233436111360788,0.6935291290283203
0.9003024157136679,0.6576973795890808
0.5295375492423773,0.6576973795890808
0.5414508022367954,0.650934100151062
0.6058989353477955,0.650934100151062
0.6641129003837705,0.7205126881599426
0.38503301702439785,0.7205126881599426
0.5806990750133991,0.7384435534477234
0.659401947632432,0.7384435534477234
2.334712089970708,0.12510466575622559
4.2504491955041885,0.12510466575622559
13.750337798148394,0.2783290445804596
5.375909686088562,0.2783290445804596
5.032329600304365,0.0995352566242218
7.878550000488758,0.0995352566242218
5.405820623040199,0.7280817031860352
4.183323577046394,0.7280817031860352
3.399027355015278,0.29184690117836
2.7556298971176147,0.29184690117836
1.992768783122301,0.47437360882759094
3.9167270101606846,0.47437360882759094
2.712868044152856,0.13192112743854523
3.270216941833496,0.13192112743854523
3.4068839699029922,0.39110851287841797
2.833231419324875,0.39110851287841797
1.5313884727656841,0.345741868019104
1.2329858224838972,0.345741868019104
1.1556220352649689,0.7266731262207031
1.164876563474536,0.7266731262207031
0.9150353707373142,0.23466144502162933
1.077692424878478,0.23466144502162933
0.9382497202605009,0.6499426960945129
0.7847018530592322,0.6499426960945129
0.7564302077516913,0.6025420427322388
0.7228887639939785,0.6025420427322388
1.010336077772081,0.43181005120277405
0.5683258026838303,0.43181005120277405
0.7616125801578164,0.7751960754394531
0.7821121262386441,0.7751960754394531
0.6715591698884964,0.696697473526001
2.2310515297576785,0.696697473526001
0.7542130104266107,0.6870849132537842
0.7251704707741737,0.6870849132537842
1.5668344581499696,0.5153507590293884
0.8626830913126469,0.5153507590293884
0.4940742985345423,0.6348637342453003
0.5878634210675955,0.6348637342453003
0.5388092687353492,0.6922881007194519
0.6776603376492858,0.6922881007194519
0.7234326172620058,0.5908413529396057
0.6003734087571502,0.5908413529396057
0.6337689850479364,0.41423386335372925
0.7054521599784493,0.41423386335372925
0.7869624504819512,0.7620335221290588
0.2570095378905535,0.7620335221290588
0.5030385907739401,0.7087498307228088
0.29180258559063077,0.7087498307228088
0.3929447829723358,0.6769500374794006
0.5962912766262889,0.6769500374794006
0.8762099617160857,0.5867174863815308
0.933611917309463,0.5867174863815308
0.43401036551222205,0.7024344205856323
0.46888767555356026,0.7024344205856323
0.27529409527778625,0.6921170353889465
0.42221975419670343,0.6921170353889465
0.4982909974642098,0.6831285953521729
0.6248345174826682,0.6831285953521729
0.5017469394952059,0.6773035526275635
1.115830740891397,0.6773035526275635
0.6259763576090336,0.49726709723472595
0.4890939751639962,0.49726709723472595
1.0292939636856318,0.5721790194511414
0.39791978476569057,0.5721790194511414
0.8542681350372732,0.6443515419960022
0.6958557507023215,0.6443515419960022
0.409249035641551,0.7670643329620361
0.6287217037752271,0.7670643329620361
0.7791869281791151,0.3604292869567871
0.2943106130696833,0.3604292869567871
0.3378473846241832,0.7101831436157227
0.4159447548445314,0.7101831436157227
0.31674739834852517,0.5533807873725891
0.5560497543774545,0.5533807873725891
