,train_metric_epoch_dice,valid_metric_epoch_dice,all_metric_epoch_dice,train_dice_metric_epoch_dice_hd,valid_dice_metric_epoch_dice_hd,all_dice_metric_epoch_dice_hd
74,0.8663740158081055,0.6951718926429749,0.8321335911750793,0.8954843878746033,0.7318445444107056,0.8627564311027527
75,0.8398575782775879,0.667883574962616,0.8054627776145935,0.9037054181098938,0.72489994764328,0.8679443597793579
76,0.9055928587913513,0.7187334299087524,0.8682209849357605,0.9090108275413513,0.7265052199363708,0.8725096583366394
77,0.9018793702125549,0.7233302593231201,0.8661695718765259,0.9048866629600525,0.7293208837509155,0.8697735071182251
78,0.8397819399833679,0.6833226680755615,0.8084900975227356,0.8963389992713928,0.7251711487770081,0.8621054887771606
79,0.9038950204849243,0.7214149832725525,0.8673990368843079,0.907662570476532,0.7277674674987793,0.8716835379600525
80,0.8726643919944763,0.7010824084281921,0.8383480310440063,0.9045842885971069,0.7336524724960327,0.8703979849815369
81,0.8808187246322632,0.7343032360076904,0.8515155911445618,0.9037358164787292,0.7385463714599609,0.8706979751586914
82,0.8408668637275696,0.6609206199645996,0.8048776984214783,0.9137604832649231,0.728180468082428,0.8766445517539978
83,0.5450658202171326,0.42285048961639404,0.520622730255127,0.8994512557983398,0.7387508153915405,0.8673111796379089
84,0.8702496290206909,0.7209122180938721,0.8403822183609009,0.8996542692184448,0.7301208972930908,0.8657476305961609
85,0.9149364233016968,0.7176198959350586,0.875473141670227,0.9175178408622742,0.7241711616516113,0.8788484930992126
86,0.5652754306793213,0.45703381299972534,0.543627142906189,0.9066418409347534,0.7525259256362915,0.87581866979599
87,0.9102858304977417,0.715940535068512,0.8714167475700378,0.9155843257904053,0.7338578104972839,0.879239022731781
88,0.8907522559165955,0.735908031463623,0.8597833514213562,0.9084749817848206,0.711552619934082,0.8690904974937439
89,0.8304738402366638,0.6777703166007996,0.799933135509491,0.9121270179748535,0.7472325563430786,0.8791481256484985
90,0.836203396320343,0.6426575779914856,0.7974942326545715,0.9222491383552551,0.7410692572593689,0.8860131502151489
91,0.9124998450279236,0.7370356917381287,0.8774070143699646,0.9076562523841858,0.714120090007782,0.8689490556716919
92,0.9102435111999512,0.7271446585655212,0.873623788356781,0.9067850112915039,0.7421302795410156,0.8738541007041931
93,0.897152841091156,0.6770585775375366,0.8531339764595032,0.92246413230896,0.7375708818435669,0.8854854702949524
94,0.8552365303039551,0.6957548260688782,0.8233402371406555,0.9132493138313293,0.7314231991767883,0.8768841028213501
95,0.9208741188049316,0.7278808355331421,0.8822755217552185,0.9007105827331543,0.7367472052574158,0.8679179549217224
96,0.8702698349952698,0.7248815894126892,0.8411921858787537,0.9164095520973206,0.7237692475318909,0.8778815269470215
97,0.8850478529930115,0.7067506909370422,0.8493884205818176,0.9081225991249084,0.7403615713119507,0.874570369720459
98,0.8385413289070129,0.6597761511802673,0.802788257598877,0.9191797971725464,0.7286708354949951,0.8810779452323914
99,0.8943056464195251,0.7439394593238831,0.8642324805259705,0.9256957769393921,0.7280808091163635,0.8861727714538574
100,0.757608950138092,0.617423415184021,0.7295718193054199,0.920353353023529,0.7469693422317505,0.8856765627861023
101,0.8840701580047607,0.7006633281707764,0.8473888635635376,0.9236562252044678,0.7258306741714478,0.8840910792350769
102,0.9406999349594116,0.7414771914482117,0.9008553624153137,0.9261072278022766,0.7420240044593811,0.8892906308174133
103,0.8888368606567383,0.7094571590423584,0.852961003780365,0.9339630603790283,0.7428545951843262,0.8957414031028748
104,0.9322989583015442,0.7478920221328735,0.8954176306724548,0.9319900870323181,0.7327920198440552,0.8921505212783813
105,0.9354490637779236,0.7281039357185364,0.8939800262451172,0.9341404438018799,0.745792806148529,0.8964709639549255
106,0.9067453742027283,0.7177832722663879,0.8689529299736023,0.9338271021842957,0.7367332577705383,0.8944083452224731
107,0.9312605261802673,0.7400213479995728,0.8930127024650574,0.9363191723823547,0.7337888479232788,0.8958131074905396
108,0.9289429783821106,0.7210783958435059,0.8873701095581055,0.9385865926742554,0.748803973197937,0.9006301164627075
109,0.9309692978858948,0.7345470786094666,0.8916848301887512,0.9295005798339844,0.7324036359786987,0.8900812268257141
110,0.9123945236206055,0.7106529474258423,0.872046172618866,0.9290587306022644,0.7261835932731628,0.8884837031364441
111,0.929083526134491,0.7177317142486572,0.8868131637573242,0.9158620238304138,0.7447009086608887,0.8816297650337219
112,0.9300808906555176,0.7514215707778931,0.8943490386009216,0.912018895149231,0.7208625674247742,0.8737875819206238
113,0.8682123422622681,0.6784036159515381,0.8302505612373352,0.926030158996582,0.7347366213798523,0.8877714276313782
114,0.9366527199745178,0.7349668145179749,0.8963155746459961,0.9297695159912109,0.7353995442390442,0.8908955454826355
115,0.9004198908805847,0.7409553527832031,0.8685270547866821,0.9361476898193359,0.7242417335510254,0.8937665224075317
116,0.8486347198486328,0.6764370799064636,0.8141951560974121,0.9365476369857788,0.7473489046096802,0.8987078666687012
117,0.9325883984565735,0.7146402597427368,0.888998806476593,0.9231218099594116,0.7215922474861145,0.882815957069397
118,0.9359390139579773,0.7448477149009705,0.8977207541465759,0.9451557397842407,0.7379465699195862,0.9037138819694519
119,0.9204685091972351,0.7168861031532288,0.8797520995140076,0.935014009475708,0.7308212518692017,0.8941754698753357
120,0.9452189207077026,0.7340542078018188,0.9029859900474548,0.926019012928009,0.7440423369407654,0.8896236419677734
121,0.9212399125099182,0.7282578945159912,0.8826435208320618,0.9441592693328857,0.7280920743942261,0.9009458422660828
122,0.9429702758789062,0.7343984842300415,0.9012559056282043,0.9381962418556213,0.7323665618896484,0.8970302939414978
123,0.9433561563491821,0.7444722056388855,0.9035793542861938,0.9307019710540771,0.745456337928772,0.8936528563499451
124,0.8578106164932251,0.6741822957992554,0.8210849761962891,0.9458285570144653,0.7260133028030396,0.9018654823303223
125,0.9419960975646973,0.7339984178543091,0.9003965258598328,0.9454399347305298,0.7450528144836426,0.9053625464439392
126,0.9389499425888062,0.7391731142997742,0.8989945650100708,0.9474408030509949,0.7412607073783875,0.9062048196792603
127,0.9146797060966492,0.701023280620575,0.8719484210014343,0.945600152015686,0.7298398017883301,0.9024481177330017
128,0.9517644047737122,0.7486497163772583,0.9111415147781372,0.9354602098464966,0.7429447770118713,0.8969570994377136
129,0.9315819144248962,0.7293825149536133,0.8911420702934265,0.944642961025238,0.7322933077812195,0.9021730422973633
130,0.9406958222389221,0.7120556831359863,0.8949678540229797,0.9437165260314941,0.7408679127693176,0.9031468629837036
131,0.9488311409950256,0.756665825843811,0.9103981256484985,0.9466356635093689,0.7428882718086243,0.905886173248291
132,0.8881293535232544,0.6817504167556763,0.8468535542488098,0.9460071921348572,0.7267177104949951,0.9021493196487427
133,0.9506935477256775,0.7335002422332764,0.9072548747062683,0.929483950138092,0.7449766993522644,0.8925825357437134
134,0.9309550523757935,0.7375308871269226,0.8922702074050903,0.9492034316062927,0.7392881512641907,0.9072203636169434
135,0.930831253528595,0.7095011472702026,0.8865652084350586,0.9450604319572449,0.7289609909057617,0.9018406271934509
136,0.9309194684028625,0.7216438055038452,0.8890643119812012,0.9371278882026672,0.7455121278762817,0.898804783821106
137,0.9424905776977539,0.74015873670578,0.9020242094993591,0.9533824324607849,0.7345974445343018,0.9096254706382751
138,0.9403457641601562,0.7409374713897705,0.9004640579223633,0.9513335227966309,0.7374159097671509,0.908549964427948
139,0.9445075392723083,0.737501859664917,0.9031063914299011,0.9549182057380676,0.7459773421287537,0.913129985332489
140,0.9209169149398804,0.7179633975028992,0.8803262114524841,0.9500482082366943,0.7350463271141052,0.9070478677749634
141,0.9058572053909302,0.7481116056442261,0.8743081092834473,0.9472615718841553,0.738495409488678,0.9055083394050598
142,0.941420316696167,0.7303533554077148,0.8992069363594055,0.9535754323005676,0.7424372434616089,0.9113478064537048
143,0.8905688524246216,0.7026604413986206,0.8529872298240662,0.9501113295555115,0.7382961511611938,0.9077483415603638
144,0.9320074319839478,0.7568762302398682,0.8969812393188477,0.9450933337211609,0.7360783815383911,0.9032903909683228
145,0.956275224685669,0.7454726696014404,0.914114773273468,0.9477938413619995,0.7386529445648193,0.9059656262397766
146,0.8709747195243835,0.6768660545349121,0.8321529626846313,0.9476210474967957,0.7413820028305054,0.9063732028007507
147,0.898970365524292,0.7498259544372559,0.8691415190696716,0.9558612704277039,0.7376164197921753,0.9122123122215271
148,0.9419568777084351,0.727645993232727,0.8990947008132935,0.9543356895446777,0.7448309659957886,0.9124347567558289
149,0.90403151512146,0.7024618983268738,0.8637175559997559,0.952063262462616,0.7326602935791016,0.9081827402114868
150,0.8970017433166504,0.7443580627441406,0.8664730191230774,0.9559316039085388,0.7408207654953003,0.9129094481468201
151,0.9616705179214478,0.7558582425117493,0.920508086681366,0.9580758810043335,0.7427971959114075,0.9150201678276062
152,0.9617380499839783,0.7538644671440125,0.9201633334159851,0.9544700384140015,0.7360155582427979,0.9107791781425476
153,0.9520807266235352,0.7603134512901306,0.9137272834777832,0.9598221778869629,0.7462842464447021,0.9171146750450134
154,0.9319674968719482,0.7297924757003784,0.8915325403213501,0.9601612091064453,0.7386640906333923,0.9158617854118347
155,0.96002596616745,0.7563894987106323,0.9192986488342285,0.9563757181167603,0.7396498322486877,0.9130305647850037
156,0.9539415240287781,0.7436535954475403,0.9118839502334595,0.9582192301750183,0.7462000846862793,0.9158153533935547
157,0.9332398772239685,0.7212953567504883,0.8908510208129883,0.9604590535163879,0.7348864674568176,0.9153445363044739
158,0.9657163023948669,0.7544375061988831,0.9234606027603149,0.9586957097053528,0.7425473928451538,0.9154660105705261
159,0.9457177519798279,0.7374604344367981,0.904066264629364,0.9541473984718323,0.7437563538551331,0.9120692610740662
